id,timestamp,hour,district_id,population_index,consumption_heat,metro_passengers,active_businesses,weather,special_event,date,time
276,2025-11-10 06:00:00,6,6,6904,9255.34,7918,2198,晴天,,2025-11-10,06:00:00
277,2025-11-10 06:00:00,6,7,7754,8528.26,9544,1757,阴天,,2025-11-10,06:00:00
278,2025-11-10 06:00:00,6,8,3083,4494.57,11145,517,晴天,,2025-11-10,06:00:00
279,2025-11-10 06:00:00,6,9,8715,8256.3,18077,2090,阴天,,2025-11-10,06:00:00
280,2025-11-10 07:00:00,7,1,4844,7160.8,14177,2794,阴天,,2025-11-10,07:00:00
281,2025-11-10 07:00:00,7,2,6411,5475.18,8255,639,多云,,2025-11-10,07:00:00
282,2025-11-10 07:00:00,7,3,2044,2486.02,18482,1839,晴天,,2025-11-10,07:00:00
283,2025-11-10 07:00:00,7,4,1038,1021.44,18611,1771,阴天,,2025-11-10,07:00:00
284,2025-11-10 07:00:00,7,5,6535,5302.11,6537,2281,阴天,,2025-11-10,07:00:00
285,2025-11-10 07:00:00,7,6,7131,9037.21,9696,1461,晴天,,2025-11-10,07:00:00
286,2025-11-10 07:00:00,7,7,3040,3090.1,12461,2072,阴天,,2025-11-10,07:00:00
287,2025-11-10 07:00:00,7,8,2171,2538.91,18116,2931,多云,,2025-11-10,07:00:00
288,2025-11-10 07:00:00,7,9,7803,11495.9,9026,2311,阴天,,2025-11-10,07:00:00
289,2025-11-10 08:00:00,8,1,2710,3769.55,10367,2320,多云,,2025-11-10,08:00:00
290,2025-11-10 08:00:00,8,2,5087,6146.25,18627,2686,多云,,2025-11-10,08:00:00
291,2025-11-10 08:00:00,8,3,6271,6163.39,17939,2504,多云,,2025-11-10,08:00:00
292,2025-11-10 08:00:00,8,4,1343,1912.57,13194,1181,多云,,2025-11-10,08:00:00
293,2025-11-10 08:00:00,8,5,3402,4674.12,15712,1272,小雨,,2025-11-10,08:00:00
294,2025-11-10 08:00:00,8,6,2368,2991.38,5609,2456,阴天,,2025-11-10,08:00:00
295,2025-11-10 08:00:00,8,7,5358,4694.27,18406,940,阴天,,2025-11-10,08:00:00
296,2025-11-10 08:00:00,8,8,3200,4118.24,11663,2586,小雨,,2025-11-10,08:00:00
297,2025-11-10 08:00:00,8,9,1774,2063.52,14742,1629,阴天,,2025-11-10,08:00:00
298,2025-11-10 09:00:00,9,1,1866,2734.75,5116,1915,晴天,,2025-11-10,09:00:00
299,2025-11-10 09:00:00,9,2,3058,3863.67,5146,2682,多云,,2025-11-10,09:00:00
300,2025-11-10 09:00:00,9,3,4608,5803.76,13350,956,晴天,,2025-11-10,09:00:00
301,2025-11-10 09:00:00,9,4,7908,10746.03,17172,2836,晴天,,2025-11-10,09:00:00
302,2025-11-10 09:00:00,9,5,1585,2189.36,19656,956,多云,,2025-11-10,09:00:00
303,2025-11-10 09:00:00,9,6,4837,5076.14,12752,1266,小雨,,2025-11-10,09:00:00
304,2025-11-10 09:00:00,9,7,3297,3830.82,13870,1452,小雨,,2025-11-10,09:00:00
305,2025-11-10 09:00:00,9,8,5209,5656.28,9273,2140,阴天,,2025-11-10,09:00:00
306,2025-11-10 09:00:00,9,9,6434,7940.54,19236,2600,阴天,,2025-11-10,09:00:00
307,2025-11-10 10:00:00,10,1,4420,4552.81,11196,1441,小雨,,2025-11-10,10:00:00
308,2025-11-10 10:00:00,10,2,6861,8626.73,10917,2148,多云,,2025-11-10,10:00:00
309,2025-11-10 10:00:00,10,3,3555,5119.61,15827,2578,小雨,,2025-11-10,10:00:00
310,2025-11-10 10:00:00,10,4,4459,4983.61,7072,2060,小雨,,2025-11-10,10:00:00
311,2025-11-10 10:00:00,10,5,5932,8689.11,13667,1594,多云,,2025-11-10,10:00:00
312,2025-11-10 10:00:00,10,6,1521,1254.13,5608,1774,晴天,,2025-11-10,10:00:00
313,2025-11-10 10:00:00,10,7,4080,5044.67,14225,1264,晴天,,2025-11-10,10:00:00
314,2025-11-10 10:00:00,10,8,2582,3007.53,5138,2199,晴天,,2025-11-10,10:00:00
315,2025-11-10 10:00:00,10,9,3016,3179.26,17873,1618,晴天,,2025-11-10,10:00:00
316,2025-11-10 11:00:00,11,1,2442,3445.45,11530,2244,小雨,,2025-11-10,11:00:00
317,2025-11-10 11:00:00,11,2,7785,8783.65,5062,2801,晴天,,2025-11-10,11:00:00
318,2025-11-10 11:00:00,11,3,7428,7205.47,15966,2576,阴天,,2025-11-10,11:00:00
319,2025-11-10 11:00:00,11,4,1811,2256.18,7174,1426,晴天,,2025-11-10,11:00:00
320,2025-11-10 11:00:00,11,5,6145,8855.17,6687,2629,阴天,,2025-11-10,11:00:00
321,2025-11-10 11:00:00,11,6,7310,8970.41,5728,634,小雨,,2025-11-10,11:00:00
322,2025-11-10 11:00:00,11,7,7368,6043.53,17556,969,多云,,2025-11-10,11:00:00
323,2025-11-10 11:00:00,11,8,2707,2967.15,18995,1170,晴天,,2025-11-10,11:00:00
324,2025-11-10 11:00:00,11,9,3414,3831.06,11461,955,晴天,,2025-11-10,11:00:00
325,2025-11-10 12:00:00,12,1,3031,3011.2,17273,2293,多云,,2025-11-10,12:00:00
326,2025-11-10 12:00:00,12,2,7650,8308.49,11842,1011,小雨,,2025-11-10,12:00:00
327,2025-11-10 12:00:00,12,3,1783,1665.19,10821,1990,晴天,,2025-11-10,12:00:00
328,2025-11-10 12:00:00,12,4,3760,5605.31,11639,1577,阴天,,2025-11-10,12:00:00
329,2025-11-10 12:00:00,12,5,7968,6644.38,13348,2612,阴天,,2025-11-10,12:00:00
330,2025-11-10 12:00:00,12,6,4601,3918.73,5359,2735,小雨,,2025-11-10,12:00:00
331,2025-11-10 12:00:00,12,7,6950,8770.77,14982,1105,阴天,,2025-11-10,12:00:00
332,2025-11-10 12:00:00,12,8,5749,5806.71,6181,1685,阴天,,2025-11-10,12:00:00
333,2025-11-10 12:00:00,12,9,8097,11940.12,12347,1844,小雨,,2025-11-10,12:00:00
334,2025-11-10 13:00:00,13,1,4652,4375.34,6032,921,晴天,,2025-11-10,13:00:00
335,2025-11-10 13:00:00,13,2,8313,10759.5,13829,1405,晴天,,2025-11-10,13:00:00
336,2025-11-10 13:00:00,13,3,10251,9861.15,11996,1538,小雨,,2025-11-10,13:00:00
337,2025-11-10 13:00:00,13,4,4084,4060.98,19185,545,晴天,,2025-11-10,13:00:00
338,2025-11-10 13:00:00,13,5,6419,6185.43,12619,2487,多云,,2025-11-10,13:00:00
339,2025-11-10 13:00:00,13,6,2969,3859.96,6896,786,阴天,,2025-11-10,13:00:00
340,2025-11-10 13:00:00,13,7,6128,7515.01,7990,1257,阴天,,2025-11-10,13:00:00
341,2025-11-10 13:00:00,13,8,7104,8881.63,16838,2612,晴天,,2025-11-10,13:00:00
342,2025-11-10 13:00:00,13,9,4488,5339.67,17125,1398,晴天,,2025-11-10,13:00:00
343,2025-11-10 14:00:00,14,1,5590,7308.52,5056,2780,晴天,,2025-11-10,14:00:00
344,2025-11-10 14:00:00,14,2,1552,1330.84,19326,2012,多云,,2025-11-10,14:00:00
345,2025-11-10 14:00:00,14,3,2951,2886.27,13637,1890,多云,,2025-11-10,14:00:00
346,2025-11-10 14:00:00,14,4,8044,11030.14,11807,1272,阴天,,2025-11-10,14:00:00
347,2025-11-10 14:00:00,14,5,4406,5799.27,9268,925,晴天,,2025-11-10,14:00:00
348,2025-11-10 14:00:00,14,6,3325,4393.05,12308,1370,小雨,,2025-11-10,14:00:00
349,2025-11-10 14:00:00,14,7,5477,7809.74,14139,689,小雨,,2025-11-10,14:00:00
350,2025-11-10 14:00:00,14,8,2557,3084.63,17421,1270,小雨,,2025-11-10,14:00:00
351,2025-11-10 14:00:00,14,9,8314,9729.81,19422,1180,小雨,,2025-11-10,14:00:00
352,2025-11-10 15:00:00,15,1,1744,1402.72,7794,1842,多云,,2025-11-10,15:00:00
353,2025-11-10 15:00:00,15,2,8645,11172.78,12442,1230,小雨,,2025-11-10,15:00:00
354,2025-11-10 15:00:00,15,3,13255,14602.18,19642,585,晴天,,2025-11-10,15:00:00
355,2025-11-10 15:00:00,15,4,4682,4658.88,16081,2331,阴天,,2025-11-10,15:00:00
356,2025-11-10 15:00:00,15,5,8183,7357.53,10210,1144,晴天,,2025-11-10,15:00:00
357,2025-11-10 15:00:00,15,6,3788,4238.09,18833,541,晴天,,2025-11-10,15:00:00
358,2025-11-10 15:00:00,15,7,1925,2837.39,13817,1429,晴天,,2025-11-10,15:00:00
359,2025-11-10 15:00:00,15,8,4010,5028.93,7824,2791,小雨,,2025-11-10,15:00:00
360,2025-11-10 15:00:00,15,9,1201,1436.31,9567,1500,晴天,,2025-11-10,15:00:00
361,2025-11-10 16:00:00,16,1,9529,9280.52,5664,2784,晴天,,2025-11-10,16:00:00
362,2025-11-10 16:00:00,16,2,7930,10179.41,18646,1734,多云,,2025-11-10,16:00:00
363,2025-11-10 16:00:00,16,3,14911,18610.94,7497,2233,多云,,2025-11-10,16:00:00
364,2025-11-10 16:00:00,16,4,1639,2225.39,10859,2095,晴天,,2025-11-10,16:00:00
365,2025-11-10 16:00:00,16,5,4146,3855.89,14881,1337,晴天,,2025-11-10,16:00:00
366,2025-11-10 16:00:00,16,6,3877,4461.85,13709,2715,晴天,,2025-11-10,16:00:00
367,2025-11-10 16:00:00,16,7,1631,1977.78,12559,2666,多云,,2025-11-10,16:00:00
368,2025-11-10 16:00:00,16,8,8303,11576.94,6247,2179,多云,,2025-11-10,16:00:00
369,2025-11-10 16:00:00,16,9,4023,4579.92,6420,1990,晴天,,2025-11-10,16:00:00
370,2025-11-10 17:00:00,17,1,10264,14686.84,17553,853,阴天,,2025-11-10,17:00:00
371,2025-11-10 17:00:00,17,2,11841,15726.42,18849,2986,小雨,,2025-11-10,17:00:00
372,2025-11-10 17:00:00,17,3,8640,12340.77,7613,1387,小雨,,2025-11-10,17:00:00
373,2025-11-10 17:00:00,17,4,2075,2162.29,6662,887,阴天,,2025-11-10,17:00:00
374,2025-11-10 17:00:00,17,5,6704,5716.42,15060,2448,小雨,,2025-11-10,17:00:00
375,2025-11-10 17:00:00,17,6,3501,2836.57,5002,521,多云,,2025-11-10,17:00:00
376,2025-11-10 17:00:00,17,7,3140,4673.12,12245,2144,晴天,,2025-11-10,17:00:00
377,2025-11-10 17:00:00,17,8,10903,12870.01,8689,2721,多云,,2025-11-10,17:00:00
378,2025-11-10 17:00:00,17,9,9284,8673.19,16979,2146,小雨,,2025-11-10,17:00:00
379,2025-11-10 18:00:00,18,1,4314,5893.48,5159,2392,阴天,,2025-11-10,18:00:00
380,2025-11-10 18:00:00,18,2,9562,10225.74,14442,1959,晴天,,2025-11-10,18:00:00
381,2025-11-10 18:00:00,18,3,11522,16681.36,12326,1054,晴天,,2025-11-10,18:00:00
382,2025-11-10 18:00:00,18,4,3725,3197.36,7499,1998,晴天,节日活动,2025-11-10,18:00:00
383,2025-11-10 18:00:00,18,5,9233,10831.69,11659,1238,晴天,,2025-11-10,18:00:00
384,2025-11-10 18:00:00,18,6,9694,13402.03,7564,984,阴天,,2025-11-10,18:00:00
385,2025-11-10 18:00:00,18,7,9765,8928.42,11892,1703,阴天,,2025-11-10,18:00:00
386,2025-11-10 18:00:00,18,8,9352,11431.73,11420,1504,小雨,,2025-11-10,18:00:00
387,2025-11-10 18:00:00,18,9,2368,2219.22,6386,2336,阴天,,2025-11-10,18:00:00
388,2025-11-10 19:00:00,19,1,14511,15682.08,15987,1829,小雨,,2025-11-10,19:00:00
389,2025-11-10 19:00:00,19,2,3838,3313.65,16217,711,小雨,,2025-11-10,19:00:00
390,2025-11-10 19:00:00,19,3,2119,2759.78,11211,2895,阴天,,2025-11-10,19:00:00
391,2025-11-10 19:00:00,19,4,7379,6389.93,16184,961,阴天,,2025-11-10,19:00:00
392,2025-11-10 19:00:00,19,5,10405,11403.22,14552,2212,小雨,,2025-11-10,19:00:00
393,2025-11-10 19:00:00,19,6,10795,16117.81,15042,2740,多云,,2025-11-10,19:00:00
394,2025-11-10 19:00:00,19,7,6888,9188.51,9966,581,阴天,,2025-11-10,19:00:00
395,2025-11-10 19:00:00,19,8,2392,2968.65,8486,2460,阴天,,2025-11-10,19:00:00
396,2025-11-10 19:00:00,19,9,12910,19001.42,17989,2785,阴天,,2025-11-10,19:00:00
397,2025-11-10 20:00:00,20,1,4558,5371.32,6755,1970,晴天,,2025-11-10,20:00:00
398,2025-11-10 20:00:00,20,2,11467,11101.35,6670,2516,阴天,演唱会,2025-11-10,20:00:00
399,2025-11-10 20:00:00,20,3,11460,13655.81,5857,2019,多云,,2025-11-10,20:00:00
400,2025-11-10 20:00:00,20,4,1999,1821.9,6420,2537,小雨,,2025-11-10,20:00:00
401,2025-11-10 20:00:00,20,5,13688,19557.44,6309,2717,阴天,,2025-11-10,20:00:00
402,2025-11-10 20:00:00,20,6,8644,9205.88,8331,730,阴天,,2025-11-10,20:00:00
403,2025-11-10 20:00:00,20,7,6342,5557.08,13938,1107,小雨,,2025-11-10,20:00:00
404,2025-11-10 20:00:00,20,8,4917,4812.18,7518,2592,阴天,,2025-11-10,20:00:00
405,2025-11-10 20:00:00,20,9,5633,6605.1,10780,1091,小雨,,2025-11-10,20:00:00
406,2025-11-10 21:00:00,21,1,2045,2877.09,12572,2557,小雨,,2025-11-10,21:00:00
407,2025-11-10 21:00:00,21,2,9545,11690.57,8043,1865,多云,,2025-11-10,21:00:00
408,2025-11-10 21:00:00,21,3,4083,5826.23,13593,1628,多云,,2025-11-10,21:00:00
409,2025-11-10 21:00:00,21,4,7769,9347.27,11409,553,阴天,,2025-11-10,21:00:00
410,2025-11-10 21:00:00,21,5,4776,5755.48,13514,2967,多云,,2025-11-10,21:00:00
411,2025-11-10 21:00:00,21,6,2192,1844.6,7627,2503,多云,,2025-11-10,21:00:00
412,2025-11-10 21:00:00,21,7,3731,4307.84,13894,1686,多云,,2025-11-10,21:00:00
413,2025-11-10 21:00:00,21,8,8626,12058.54,19159,2332,阴天,,2025-11-10,21:00:00
414,2025-11-10 21:00:00,21,9,6693,8489.38,13521,2056,小雨,,2025-11-10,21:00:00
415,2025-11-10 22:00:00,22,1,10673,11513.7,6779,1787,小雨,,2025-11-10,22:00:00
416,2025-11-10 22:00:00,22,2,3664,4413.91,14759,848,阴天,,2025-11-10,22:00:00
417,2025-11-10 22:00:00,22,3,4323,5101.73,16978,1156,多云,,2025-11-10,22:00:00
418,2025-11-10 22:00:00,22,4,2958,3155.63,5661,2955,晴天,,2025-11-10,22:00:00
419,2025-11-10 22:00:00,22,5,10928,14160.66,18324,1755,晴天,,2025-11-10,22:00:00
420,2025-11-10 22:00:00,22,6,11784,16315.97,5145,2109,小雨,,2025-11-10,22:00:00
421,2025-11-10 22:00:00,22,7,3711,4880.85,16484,824,阴天,,2025-11-10,22:00:00
422,2025-11-10 22:00:00,22,8,11050,12032.18,16771,2831,晴天,,2025-11-10,22:00:00
423,2025-11-10 22:00:00,22,9,2995,3530.73,18657,1335,多云,,2025-11-10,22:00:00
424,2025-11-10 23:00:00,23,1,14017,14405.84,9714,2845,多云,,2025-11-10,23:00:00
425,2025-11-10 23:00:00,23,2,2672,3094.25,13068,2902,阴天,,2025-11-10,23:00:00
426,2025-11-10 23:00:00,23,3,6520,5547.96,13845,2673,阴天,体育赛事,2025-11-10,23:00:00
427,2025-11-10 23:00:00,23,4,6501,9240.54,12158,2079,晴天,,2025-11-10,23:00:00
428,2025-11-10 23:00:00,23,5,2760,3219.06,5095,1829,多云,,2025-11-10,23:00:00
429,2025-11-10 23:00:00,23,6,11665,15368.6,5831,2824,阴天,,2025-11-10,23:00:00
430,2025-11-10 23:00:00,23,7,3839,5362.33,14442,1318,多云,,2025-11-10,23:00:00
431,2025-11-10 23:00:00,23,8,3977,4036.86,11317,2305,多云,,2025-11-10,23:00:00
432,2025-11-10 23:00:00,23,9,10044,14918.92,12759,693,晴天,,2025-11-10,23:00:00
433,2025-11-09 00:00:00,0,1,4824,7162.93,794,2578,晴天,,2025-11-09,00:00:00
434,2025-11-09 00:00:00,0,2,3344,4589.06,1284,533,小雨,,2025-11-09,00:00:00
435,2025-11-09 00:00:00,0,3,1610,1708.7,1623,2941,阴天,,2025-11-09,00:00:00
436,2025-11-09 00:00:00,0,4,2159,3233.89,438,2660,多云,,2025-11-09,00:00:00
437,2025-11-09 00:00:00,0,5,8073,6556.07,746,1259,多云,,2025-11-09,00:00:00
438,2025-11-09 00:00:00,0,6,2445,2842.54,1747,2093,多云,,2025-11-09,00:00:00
439,2025-11-09 00:00:00,0,7,7998,9850.8,1870,716,晴天,,2025-11-09,00:00:00
440,2025-11-09 00:00:00,0,8,4511,4753.27,1966,737,小雨,,2025-11-09,00:00:00
441,2025-11-09 00:00:00,0,9,2121,2972.54,357,2128,多云,,2025-11-09,00:00:00
442,2025-11-09 01:00:00,1,1,1775,1733.39,640,1347,小雨,,2025-11-09,01:00:00
443,2025-11-09 01:00:00,1,2,3327,4803.7,1468,1908,多云,,2025-11-09,01:00:00
444,2025-11-09 01:00:00,1,3,1392,1781.1,595,1496,晴天,,2025-11-09,01:00:00
445,2025-11-09 01:00:00,1,4,5257,4438.87,892,2762,小雨,,2025-11-09,01:00:00
446,2025-11-09 01:00:00,1,5,6740,6953.54,1823,1641,晴天,,2025-11-09,01:00:00
447,2025-11-09 01:00:00,1,6,4731,5472.51,309,1297,阴天,,2025-11-09,01:00:00
448,2025-11-09 01:00:00,1,7,4969,6195.39,1537,2074,阴天,,2025-11-09,01:00:00
449,2025-11-09 01:00:00,1,8,3992,5614.05,386,1998,小雨,,2025-11-09,01:00:00
450,2025-11-09 01:00:00,1,9,2806,2970.27,1863,1213,多云,,2025-11-09,01:00:00
451,2025-11-09 02:00:00,2,1,4809,4190.66,1511,2024,小雨,,2025-11-09,02:00:00
452,2025-11-09 02:00:00,2,2,2034,2265.9,748,1201,多云,,2025-11-09,02:00:00
453,2025-11-09 02:00:00,2,3,8422,8014.73,1429,1398,晴天,,2025-11-09,02:00:00
454,2025-11-09 02:00:00,2,4,2607,2670.05,602,2583,小雨,,2025-11-09,02:00:00
455,2025-11-09 02:00:00,2,5,6348,5605.3,233,2745,阴天,,2025-11-09,02:00:00
456,2025-11-09 02:00:00,2,6,3720,3880.78,760,2987,多云,,2025-11-09,02:00:00
457,2025-11-09 02:00:00,2,7,4921,6165.78,400,2100,阴天,,2025-11-09,02:00:00
458,2025-11-09 02:00:00,2,8,3831,4595.12,1876,691,小雨,,2025-11-09,02:00:00
459,2025-11-09 02:00:00,2,9,7479,9744.17,963,959,晴天,,2025-11-09,02:00:00
460,2025-11-09 03:00:00,3,1,5087,6896.34,1543,2433,多云,,2025-11-09,03:00:00
461,2025-11-09 03:00:00,3,2,1548,1795.1,900,2830,多云,,2025-11-09,03:00:00
462,2025-11-09 03:00:00,3,3,3420,4888.57,753,1767,小雨,,2025-11-09,03:00:00
463,2025-11-09 03:00:00,3,4,3965,3451.31,1794,661,多云,,2025-11-09,03:00:00
464,2025-11-09 03:00:00,3,5,6864,9422.82,995,892,阴天,,2025-11-09,03:00:00
465,2025-11-09 03:00:00,3,6,5462,6704.87,1867,1336,多云,,2025-11-09,03:00:00
466,2025-11-09 03:00:00,3,7,1818,2534.22,1104,2506,晴天,,2025-11-09,03:00:00
467,2025-11-09 03:00:00,3,8,1163,1394.28,1190,2754,晴天,,2025-11-09,03:00:00
468,2025-11-09 03:00:00,3,9,6072,7397.84,1605,2397,晴天,,2025-11-09,03:00:00
469,2025-11-09 04:00:00,4,1,8624,12181.03,730,2147,小雨,,2025-11-09,04:00:00
470,2025-11-09 04:00:00,4,2,5619,5363.02,949,1054,多云,,2025-11-09,04:00:00
471,2025-11-09 04:00:00,4,3,1379,1218.12,1614,2264,晴天,,2025-11-09,04:00:00
472,2025-11-09 04:00:00,4,4,2547,2118.27,1300,2168,阴天,,2025-11-09,04:00:00
473,2025-11-09 04:00:00,4,5,1147,1131.76,1739,613,小雨,,2025-11-09,04:00:00
474,2025-11-09 04:00:00,4,6,3376,3209.07,223,1409,小雨,,2025-11-09,04:00:00
475,2025-11-09 04:00:00,4,7,4910,5402.85,841,670,小雨,,2025-11-09,04:00:00
476,2025-11-09 04:00:00,4,8,2147,2376.51,1328,1698,多云,,2025-11-09,04:00:00
477,2025-11-09 04:00:00,4,9,5816,8485.67,283,1683,小雨,,2025-11-09,04:00:00
478,2025-11-09 05:00:00,5,1,5315,6918.87,966,1126,阴天,,2025-11-09,05:00:00
479,2025-11-09 05:00:00,5,2,5711,7351.12,1886,2203,阴天,,2025-11-09,05:00:00
480,2025-11-09 05:00:00,5,3,2043,2593.48,1001,2960,多云,,2025-11-09,05:00:00
481,2025-11-09 05:00:00,5,4,2368,3353.15,382,2395,晴天,,2025-11-09,05:00:00
482,2025-11-09 05:00:00,5,5,1093,1580.48,232,2525,多云,,2025-11-09,05:00:00
483,2025-11-09 05:00:00,5,6,6354,7408.09,310,2348,多云,,2025-11-09,05:00:00
484,2025-11-09 05:00:00,5,7,9408,10448.45,1417,1270,多云,,2025-11-09,05:00:00
485,2025-11-09 05:00:00,5,8,4426,4844.94,500,2770,阴天,,2025-11-09,05:00:00
486,2025-11-09 05:00:00,5,9,5334,7860.78,812,2724,多云,,2025-11-09,05:00:00
487,2025-11-09 06:00:00,6,1,6147,5785.97,17104,1263,多云,,2025-11-09,06:00:00
488,2025-11-09 06:00:00,6,2,4603,4320.92,19771,2149,晴天,,2025-11-09,06:00:00
489,2025-11-09 06:00:00,6,3,2564,3705.2,10509,965,晴天,,2025-11-09,06:00:00
490,2025-11-09 06:00:00,6,4,5842,6898.7,9841,2096,阴天,,2025-11-09,06:00:00
491,2025-11-09 06:00:00,6,5,2483,3461.16,18361,2563,晴天,,2025-11-09,06:00:00
492,2025-11-09 06:00:00,6,6,5999,8561.99,7786,1617,小雨,,2025-11-09,06:00:00
493,2025-11-09 06:00:00,6,7,5027,5888.04,7836,2735,多云,,2025-11-09,06:00:00
494,2025-11-09 06:00:00,6,8,991,896.69,8576,1481,多云,,2025-11-09,06:00:00
495,2025-11-09 06:00:00,6,9,1301,1053.18,14630,2157,小雨,,2025-11-09,06:00:00
496,2025-11-09 07:00:00,7,1,6215,5973.19,14577,1100,阴天,,2025-11-09,07:00:00
497,2025-11-09 07:00:00,7,2,7160,6825.73,12631,2452,晴天,,2025-11-09,07:00:00
498,2025-11-09 07:00:00,7,3,5592,7411.84,5953,2470,多云,,2025-11-09,07:00:00
499,2025-11-09 07:00:00,7,4,5286,4312.89,11603,1186,小雨,,2025-11-09,07:00:00
500,2025-11-09 07:00:00,7,5,3977,4897.24,5890,2810,多云,,2025-11-09,07:00:00
501,2025-11-09 07:00:00,7,6,7099,6218.08,7340,1720,多云,体育赛事,2025-11-09,07:00:00
502,2025-11-09 07:00:00,7,7,2855,3133.83,5030,2583,多云,,2025-11-09,07:00:00
503,2025-11-09 07:00:00,7,8,2462,2566.39,13843,2010,小雨,,2025-11-09,07:00:00
504,2025-11-09 07:00:00,7,9,3352,3782.66,6311,2132,小雨,,2025-11-09,07:00:00
505,2025-11-09 08:00:00,8,1,4318,4708.89,18963,1396,多云,,2025-11-09,08:00:00
506,2025-11-09 08:00:00,8,2,3542,4149.81,15917,1815,晴天,,2025-11-09,08:00:00
507,2025-11-09 08:00:00,8,3,1172,1655.83,16757,2893,晴天,,2025-11-09,08:00:00
508,2025-11-09 08:00:00,8,4,6826,9821.95,15878,1203,小雨,,2025-11-09,08:00:00
509,2025-11-09 08:00:00,8,5,1460,2057.67,11248,2803,多云,,2025-11-09,08:00:00
510,2025-11-09 08:00:00,8,6,9584,11801.38,6290,2922,小雨,,2025-11-09,08:00:00
511,2025-11-09 08:00:00,8,7,6888,7342.04,9153,2917,阴天,,2025-11-09,08:00:00
512,2025-11-09 08:00:00,8,8,710,749.24,16218,766,晴天,体育赛事,2025-11-09,08:00:00
513,2025-11-09 08:00:00,8,9,797,1161.49,8958,940,阴天,,2025-11-09,08:00:00
514,2025-11-09 09:00:00,9,1,3134,3763.14,15530,2862,小雨,,2025-11-09,09:00:00
515,2025-11-09 09:00:00,9,2,2354,1942.13,16584,2736,阴天,,2025-11-09,09:00:00
516,2025-11-09 09:00:00,9,3,6066,8582.23,7232,2175,阴天,,2025-11-09,09:00:00
517,2025-11-09 09:00:00,9,4,1938,2777.74,5802,926,阴天,,2025-11-09,09:00:00
518,2025-11-09 09:00:00,9,5,1113,1572.85,16030,911,晴天,,2025-11-09,09:00:00
519,2025-11-09 09:00:00,9,6,5058,5203.73,6416,905,多云,,2025-11-09,09:00:00
520,2025-11-09 09:00:00,9,7,6207,7597.8,17754,2818,晴天,,2025-11-09,09:00:00
521,2025-11-09 09:00:00,9,8,5430,5081.41,18680,2829,阴天,,2025-11-09,09:00:00
522,2025-11-09 09:00:00,9,9,3428,5073.23,16945,561,晴天,,2025-11-09,09:00:00
523,2025-11-09 10:00:00,10,1,5962,5768.93,15117,1725,多云,,2025-11-09,10:00:00
524,2025-11-09 10:00:00,10,2,3060,3411.07,17042,2907,小雨,,2025-11-09,10:00:00
525,2025-11-09 10:00:00,10,3,4914,5837.57,11792,2338,多云,,2025-11-09,10:00:00
526,2025-11-09 10:00:00,10,4,5693,7475.53,14269,1748,阴天,,2025-11-09,10:00:00
527,2025-11-09 10:00:00,10,5,5599,5924.83,14296,2178,阴天,,2025-11-09,10:00:00
528,2025-11-09 10:00:00,10,6,3989,4193.15,10441,2197,多云,,2025-11-09,10:00:00
529,2025-11-09 10:00:00,10,7,8881,11918.59,14292,2145,小雨,,2025-11-09,10:00:00
530,2025-11-09 10:00:00,10,8,5731,6168.2,6685,2289,小雨,,2025-11-09,10:00:00
531,2025-11-09 10:00:00,10,9,4232,4875.3,12470,2638,小雨,,2025-11-09,10:00:00
532,2025-11-09 11:00:00,11,1,5132,6861.18,15916,2887,小雨,,2025-11-09,11:00:00
533,2025-11-09 11:00:00,11,2,2132,2751.76,16075,627,阴天,,2025-11-09,11:00:00
534,2025-11-09 11:00:00,11,3,2581,2376.09,17463,2358,晴天,,2025-11-09,11:00:00
535,2025-11-09 11:00:00,11,4,5286,4888.42,7698,1862,多云,,2025-11-09,11:00:00
536,2025-11-09 11:00:00,11,5,4502,4349.04,10721,1927,小雨,,2025-11-09,11:00:00
537,2025-11-09 11:00:00,11,6,3828,3501.78,11568,1766,小雨,,2025-11-09,11:00:00
538,2025-11-09 11:00:00,11,7,3297,3986.5,15519,2683,多云,,2025-11-09,11:00:00
539,2025-11-09 11:00:00,11,8,6560,8697.81,14035,2256,多云,,2025-11-09,11:00:00
540,2025-11-09 11:00:00,11,9,2359,2721.73,15376,1418,多云,,2025-11-09,11:00:00
541,2025-11-09 12:00:00,12,1,1513,1962.34,7100,2378,晴天,,2025-11-09,12:00:00
542,2025-11-09 12:00:00,12,2,5724,6350.7,16926,2160,多云,,2025-11-09,12:00:00
543,2025-11-09 12:00:00,12,3,6672,8633.78,17393,740,多云,,2025-11-09,12:00:00
544,2025-11-09 12:00:00,12,4,3035,3655.15,19558,2946,小雨,,2025-11-09,12:00:00
545,2025-11-09 12:00:00,12,5,8344,7562.07,14936,1278,阴天,,2025-11-09,12:00:00
546,2025-11-09 12:00:00,12,6,6249,5877.13,16065,1777,小雨,,2025-11-09,12:00:00
547,2025-11-09 12:00:00,12,7,7789,9421.67,5384,2297,晴天,,2025-11-09,12:00:00
548,2025-11-09 12:00:00,12,8,2154,2325.91,9402,2383,晴天,,2025-11-09,12:00:00
549,2025-11-09 12:00:00,12,9,1228,1505.28,14009,2478,多云,,2025-11-09,12:00:00
550,2025-11-09 13:00:00,13,1,9887,8879.71,5488,1641,多云,,2025-11-09,13:00:00
551,2025-11-09 13:00:00,13,2,5205,6764.98,19301,2791,阴天,,2025-11-09,13:00:00
